iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
105 2022-01-03 03:09:09 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.77%
106 2022-01-03 03:09:11 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 9.71%
107 2022-01-03 03:09:13 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 12.84%
108 2022-01-03 03:09:15 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.81%
109 2022-01-03 03:09:17 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.83%
110 2022-01-03 03:09:19 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 13.06%
111 2022-01-03 03:09:21 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.43%
112 2022-01-03 03:09:23 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 10.00%
113 2022-01-03 03:09:25 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.54%
114 2022-01-03 03:09:27 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 13.20%
115 2022-01-03 03:09:29 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 12.59%
116 2022-01-03 03:09:31 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 17.93%
117 2022-01-03 03:09:33 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.59%
118 2022-01-03 03:09:35 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.01%
119 2022-01-03 03:09:37 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 14.65%
120 2022-01-03 03:09:39 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 14.49%
121 2022-01-03 03:09:41 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.88%
122 2022-01-03 03:09:43 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.48%
123 2022-01-03 03:09:45 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 8.91%
124 2022-01-03 03:09:47 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 12.51%
125 2022-01-03 03:09:49 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 15.07%
126 2022-01-03 03:09:51 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.56%
127 2022-01-03 03:09:53 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.11%
128 2022-01-03 03:09:55 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.71MiB / 1.941GiB 4.87% 18.33%
129 2022-01-03 03:09:57 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.79%
130 2022-01-03 03:09:59 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.22%
131 2022-01-03 03:10:01 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.54%
132 2022-01-03 03:10:03 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.35%
133 2022-01-03 03:10:05 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 12.12%
134 2022-01-03 03:10:07 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 13.48%
135 2022-01-03 03:10:09 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 11.04%
136 2022-01-03 03:10:11 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 11.81%
137 2022-01-03 03:10:13 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 10.79%
138 2022-01-03 03:10:15 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 10.60%
139 2022-01-03 03:10:17 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 18.27%
140 2022-01-03 03:10:19 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 25.89%
141 2022-01-03 03:10:21 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 18.14%
142 2022-01-03 03:10:23 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 13.19%
143 2022-01-03 03:10:25 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 21.68%
144 2022-01-03 03:10:27 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 15.09%
145 2022-01-03 03:10:29 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 14.03%
146 2022-01-03 03:10:31 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 11.74%
147 2022-01-03 03:10:33 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.66%
148 2022-01-03 03:10:35 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 12.08%
149 2022-01-03 03:10:38 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.27%
150 2022-01-03 03:10:40 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 14.71%
151 2022-01-03 03:10:42 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.52%
152 2022-01-03 03:10:44 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.58%
153 2022-01-03 03:10:46 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.88%
154 2022-01-03 03:10:48 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 8.99%
155 2022-01-03 03:10:50 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 11.67%
156 2022-01-03 03:10:52 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 9.75%
157 2022-01-03 03:10:54 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 13.16%
158 2022-01-03 03:10:56 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 25.64%
159 2022-01-03 03:10:58 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.71MiB / 1.941GiB 4.87% 11.06%
160 2022-01-03 03:11:00 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.93%
161 2022-01-03 03:11:02 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 39.04%
