iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
139 2022-01-03 02:36:57 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.06%
140 2022-01-03 02:36:59 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.72%
141 2022-01-03 02:37:01 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.35%
142 2022-01-03 02:37:03 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.63%
143 2022-01-03 02:37:05 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.86%
144 2022-01-03 02:37:07 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.11%
145 2022-01-03 02:37:09 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.60%
146 2022-01-03 02:37:11 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.98%
147 2022-01-03 02:37:13 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.25%
148 2022-01-03 02:37:16 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.58%
149 2022-01-03 02:37:18 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.76%
150 2022-01-03 02:37:20 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.98%
151 2022-01-03 02:37:22 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.97%
152 2022-01-03 02:37:24 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.78%
153 2022-01-03 02:37:26 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.87%
154 2022-01-03 02:37:28 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.59%
155 2022-01-03 02:37:30 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.66%
156 2022-01-03 02:37:32 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.74%
157 2022-01-03 02:37:34 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 11.00%
158 2022-01-03 02:37:36 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.34%
159 2022-01-03 02:37:38 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.61%
160 2022-01-03 02:37:40 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.80%
161 2022-01-03 02:37:42 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.74%
162 2022-01-03 02:37:44 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.40%
163 2022-01-03 02:37:46 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.74%
164 2022-01-03 02:37:48 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.50%
165 2022-01-03 02:37:50 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.65%
166 2022-01-03 02:37:52 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.67%
