iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
108 2022-01-03 01:43:05 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.67%
109 2022-01-03 01:43:07 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.06%
110 2022-01-03 01:43:09 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.05%
111 2022-01-03 01:43:11 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.56%
112 2022-01-03 01:43:13 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.72%
113 2022-01-03 01:43:15 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.75%
114 2022-01-03 01:43:17 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.51%
115 2022-01-03 01:43:19 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.54%
116 2022-01-03 01:43:21 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.70%
117 2022-01-03 01:43:23 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.56%
118 2022-01-03 01:43:25 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.59%
119 2022-01-03 01:43:27 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.00%
120 2022-01-03 01:43:29 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.77%
121 2022-01-03 01:43:31 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.85%
122 2022-01-03 01:43:33 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.68%
