iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
128 2022-01-03 00:50:38 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.42%
129 2022-01-03 00:50:40 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.23%
130 2022-01-03 00:50:42 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.86%
131 2022-01-03 00:50:44 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.32%
132 2022-01-03 00:50:46 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.78%
133 2022-01-03 00:50:48 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.38%
134 2022-01-03 00:50:50 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.04%
135 2022-01-03 00:50:52 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.46%
136 2022-01-03 00:50:54 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 8.14%
137 2022-01-03 00:50:56 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.64%
138 2022-01-03 00:50:58 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 8.30%
139 2022-01-03 00:51:00 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.59%
140 2022-01-03 00:51:02 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.72%
141 2022-01-03 00:51:04 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.51%
142 2022-01-03 00:51:06 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.55%
143 2022-01-03 00:51:08 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.93%
144 2022-01-03 00:51:10 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.50%
145 2022-01-03 00:51:12 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.08%
146 2022-01-03 00:51:14 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.80%
147 2022-01-03 00:51:16 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 9.73%
148 2022-01-03 00:51:18 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.22%
149 2022-01-03 00:51:20 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.63%
150 2022-01-03 00:51:22 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.89%
151 2022-01-03 00:51:24 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.84%
152 2022-01-03 00:51:26 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.55%
153 2022-01-03 00:51:28 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.46%
154 2022-01-03 00:51:30 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.70%
155 2022-01-03 00:51:32 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.77%
156 2022-01-03 00:51:34 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.70%
157 2022-01-03 00:51:36 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.61%
158 2022-01-03 00:51:38 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.87%
