iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
160 2022-01-03 01:44:51 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 4.95%
161 2022-01-03 01:44:53 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.78%
162 2022-01-03 01:44:55 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.68%
163 2022-01-03 01:44:57 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.77%
164 2022-01-03 01:44:59 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.15%
165 2022-01-03 01:45:01 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.61%
166 2022-01-03 01:45:03 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.00%
167 2022-01-03 01:45:05 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.76%
168 2022-01-03 01:45:07 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.80%
169 2022-01-03 01:45:09 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.03%
170 2022-01-03 01:45:11 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.38%
171 2022-01-03 01:45:13 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.18%
172 2022-01-03 01:45:15 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.49%
173 2022-01-03 01:45:17 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.56%
174 2022-01-03 01:45:19 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.40%
175 2022-01-03 01:45:21 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.96%
176 2022-01-03 01:45:23 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.00%
177 2022-01-03 01:45:25 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.01%
178 2022-01-03 01:45:27 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.10%
179 2022-01-03 01:45:29 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.32%
180 2022-01-03 01:45:31 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.60%
181 2022-01-03 01:45:33 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.58%
182 2022-01-03 01:45:35 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.15%
183 2022-01-03 01:45:37 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.71%
184 2022-01-03 01:45:39 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.31%
185 2022-01-03 01:45:41 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.47%
186 2022-01-03 01:45:43 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 8.14%
187 2022-01-03 01:45:45 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.79%
188 2022-01-03 01:45:47 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 8.31%
189 2022-01-03 01:45:49 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.01%
190 2022-01-03 01:45:51 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.73%
191 2022-01-03 01:45:53 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.98%
192 2022-01-03 01:45:56 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 8.10%
193 2022-01-03 01:45:58 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.02%
194 2022-01-03 01:46:00 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.79%
195 2022-01-03 01:46:02 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.35%
196 2022-01-03 01:46:04 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.36%
197 2022-01-03 01:46:06 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.50%
198 2022-01-03 01:46:08 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.69%
199 2022-01-03 01:46:10 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.91%
200 2022-01-03 01:46:12 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.45%
201 2022-01-03 01:46:14 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.99%
202 2022-01-03 01:46:16 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.81%
203 2022-01-03 01:46:18 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.38%
